,card_number,match_api_id,card_type,comment,elapsed,event_incident_typefk,card_id,n,player1,sortorder,stats,subtype,team,type,elapsed_plus,del,goal_type
40156,1,1786023,y,y,20,70,3821248,347,25526,1,,,8636,card,,,
40157,2,1786023,y,y,52,70,3821660,387,130155,5,,,8636,card,,,
40158,3,1786023,y,y,53,79,3821667,390,210932,3,,verbal_abuse,8535,card,,,
40159,4,1786023,y,y,70,79,3821811,408,40165,1,,verbal_abuse,8636,card,,,
40160,5,1786023,y,y,77,508,3821885,417,144999,0,,Removing Shirt,8535,card,,,
40161,1,1786024,y,y,46,70,3810643,396,27672,2,,,8529,card,,,
40162,2,1786024,y,y,49,70,3810681,403,172644,2,,,8529,card,,,
40163,3,1786024,y,y,53,70,3810722,406,74009,1,,,8529,card,,,
40164,4,1786024,y,y,82,70,3811006,450,110378,0,,,9876,card,,,
40165,1,1786025,y,y,26,70,3819552,353,34305,2,,,8686,card,,,
40166,2,1786025,y,y,30,70,3819608,356,41884,2,,,9885,card,,,
40167,3,1786025,y,y,31,70,3819623,359,30474,2,,,9885,card,,,
40168,4,1786025,y,y,32,505,3819647,360,24235,1,,Unsportsmanlike Cond,9885,card,,,
40169,5,1786025,y,y,32,505,3819652,362,30714,2,,Unsportsmanlike Cond,8686,card,,,
40170,6,1786025,y,y,40,70,3819806,378,37950,3,,,8686,card,,,
40171,7,1786025,r,r,89,507,3820681,426,213501,0,,Unsportsmanlike Cond,9885,card,,,
40172,8,1786025,r,r,89,507,3820683,427,161683,1,,Unsportsmanlike Cond,8686,card,,,
40173,9,1786025,y,y,90,505,3820708,432,38817,6,,Unsportsmanlike Cond,9885,card,3,,
40174,1,1786026,y,y,27,70,3816777,351,317717,1,,,8543,card,,,
40175,2,1786026,y,y,28,70,3816801,354,41497,1,,,7943,card,,,
40176,3,1786026,y,y,42,70,3817105,363,26171,1,,,8543,card,,,
40177,4,1786026,y2,y2,49,26,3817413,368,26171,3,,,8543,card,,,
40178,5,1786026,y2,y2,61,26,3817647,383,41497,2,,,7943,card,,,
40179,6,1786026,y,y,67,70,3817757,389,32769,2,,,7943,card,,,
40180,7,1786026,y,y,82,25,3818096,407,39599,2,,stall_time,8543,card,,,
40181,1,1786027,y,y,26,70,3812198,348,36121,2,,,8533,card,,,
40182,2,1786027,y,y,44,70,3812498,369,239350,2,,,8533,card,,,
40183,3,1786027,y,y,66,70,3812925,388,30598,1,,,8564,card,,,
40184,4,1786027,y,y,77,70,3813037,423,161661,1,,,8533,card,,,
40185,5,1786027,y,y,79,70,3813061,436,45413,3,,,8533,card,,,
40186,6,1786027,y,y,80,70,3813072,425,42437,2,,,8533,card,,,
40187,7,1786027,y,y,90,70,3813206,414,161328,10,,,8564,card,5,,
40188,1,1786028,y,y,12,70,3821197,382,362113,2,,,9804,card,,,
40189,2,1786028,y,y,35,70,3821403,411,56585,1,,,9875,card,,,
40190,3,1786028,y,y,41,70,3821488,432,118528,3,,,9875,card,,,
40191,4,1786028,y,y,44,70,3821515,409,41432,0,,,9804,card,,,
40192,5,1786028,y,y,70,70,3821838,450,39540,1,,,9804,card,,,
40193,6,1786028,y,y,84,70,3821977,434,39535,1,,,9875,card,,,
40194,1,1786029,y,y,35,70,3816960,309,113318,3,,,10233,card,,,
40195,2,1786029,y2,y2,55,202,3817539,338,113318,1,,hands,10233,card,,,
40196,3,1786029,y,y,75,70,3817925,375,27679,1,,,10167,card,,,
40197,4,1786029,y,y,76,176,3817946,376,41411,2,,violence,10233,card,,,
40198,5,1786029,y,y,82,70,3818079,384,33816,1,,,10167,card,,,
40199,6,1786029,y,y,89,73,3818231,390,46374,0,,serious_fouls,10233,card,,,
40200,1,1786030,y,y,55,203,3817453,392,94326,1,,emergency_brake,8524,card,,,
40201,2,1786030,y,y,57,70,3817499,395,25587,1,,,9882,card,,,
40202,3,1786030,y,y,73,203,3817819,411,27660,2,,emergency_brake,8524,card,,,
40203,4,1786030,y,y,75,505,3817865,414,181995,1,,Unsportsmanlike Cond,9882,card,,,
40204,5,1786030,y,y,75,505,3817866,416,29587,2,,Unsportsmanlike Cond,8524,card,,,
40205,6,1786030,y,y,88,70,3818180,430,362195,5,,,9882,card,,,
40206,1,1786031,y,y,27,70,3816739,344,24484,1,,,9880,card,,,
40207,2,1786031,y,y,70,70,3817772,386,41754,1,,,9880,card,,,
40208,3,1786031,y,y,78,70,3817940,399,41536,2,,,9880,card,,,
40209,4,1786031,y,y,90,70,3818273,417,275034,7,,,8600,card,2,,
40210,5,1786031,y,y,90,79,3825237,418,13033,8,,verbal_abuse,8600,card,2,,
40211,6,1786031,y,y,80,70,3825252,419,196484,3,,,8600,card,,,
40212,1,1786032,y,y,26,70,3850604,371,49940,2,,,8524,card,,,
40213,2,1786032,y,y,30,70,3850681,378,244811,1,,,8524,card,,,
40214,3,1786032,y,y,64,70,3851641,418,154264,3,,,10167,card,,,
40215,4,1786032,y,y,70,325,3851773,429,470868,0,,pushing,10167,card,,,
40216,5,1786032,y,y,90,70,3852167,456,37541,8,,,10167,card,4,,
40217,1,1786033,y,y,19,70,3850482,384,317156,4,,,9882,card,,,
40218,2,1786033,y,y,48,70,3851321,416,22283,4,,,9882,card,,,
40219,3,1786033,y2,y2,58,26,3851568,433,22283,2,,,9882,card,,,
40220,4,1786033,y,y,68,70,3851727,442,210704,0,,,8529,card,,,
40221,5,1786033,y,y,73,70,3851818,446,27702,2,,,9882,card,,,
40222,6,1786033,y,y,86,70,3852057,464,18823,2,,,9882,card,,,
40223,7,1786033,y,y,87,79,3852076,466,111818,2,,verbal_abuse,8529,card,,,
40224,8,1786033,y,y,90,70,3852127,471,362195,2,,,9882,card,,,
40225,9,1786033,y,y,90,505,3852186,477,41326,14,,Unsportsmanlike Cond,8529,card,3,,
40226,10,1786033,y,y,90,505,3852188,476,172899,15,,Unsportsmanlike Cond,9882,card,3,,
40227,1,1786034,y,y,25,70,3849103,352,37545,3,,,8535,card,,,
40228,2,1786034,y,y,31,70,3849125,358,106292,1,,,8543,card,,,
40229,3,1786034,y,y,37,70,3849172,365,73999,2,,,8543,card,,,
40230,4,1786034,y,y,45,643,3849229,370,185925,7,,advantage,8543,card,2,,
40231,5,1786034,y,y,53,25,3849395,402,39599,2,,stall_time,8543,card,,,
40232,6,1786034,y,y,71,70,3849541,407,43341,1,,,8543,card,,,
40233,1,1786035,y,y,71,70,3856734,234,39549,1,,,10233,card,,,
40234,2,1786035,y,y,76,70,3856766,256,41540,1,,,8534,card,,,
40235,3,1786035,y,y,78,505,3856785,264,101422,2,,Unsportsmanlike Cond,10233,card,,,
40236,4,1786035,y,y,90,70,3856890,321,154239,6,,,10233,card,2,,
40237,1,1786036,y,y,29,70,3850644,446,39763,4,,,9876,card,,,
40238,2,1786036,y,y,72,70,3851739,466,30740,1,,,9876,card,,,
40239,3,1786036,y,y,83,70,3851934,475,72656,2,,,8564,card,,,
40240,4,1786036,y2,y2,90,177,3852131,477,30740,9,,serious_fouls,9876,card,4,,
40241,5,1786036,y,y,90,70,3852164,476,110378,12,,,9876,card,5,,
40242,1,1786037,y,y,37,70,3854771,385,21446,1,,,8636,card,,,
40243,2,1786037,y,y,45,70,3854831,397,114769,1,,,9875,card,,,
40244,3,1786037,y,y,70,505,3854995,429,25759,2,,Unsportsmanlike Cond,9875,card,,,
40245,4,1786037,y,y,73,70,3855011,433,282775,2,,,9875,card,,,
40246,5,1786037,y,y,85,70,3855091,444,197352,4,,,8636,card,,,
40247,1,1786038,y,y,9,70,3850209,331,41478,1,,,9880,card,,,
40248,2,1786038,y,y,35,70,3850784,355,434778,2,,,8540,card,,,
40249,3,1786038,y,y,61,70,3851583,380,139806,1,,,8540,card,,,
40250,4,1786038,y,y,65,70,3851652,384,270774,3,,,8540,card,,,
40251,5,1786038,y,y,72,70,3851758,391,41376,1,,,9880,card,,,
40252,6,1786038,y,y,76,73,3851846,397,41754,2,,serious_fouls,9880,card,,,
40253,7,1786038,y2,y2,80,26,3851896,403,41754,2,,,9880,card,,,
40254,8,1786038,y,y,81,70,3851926,405,164029,2,,,8540,card,,,
40255,9,1786038,y,y,88,505,3852046,414,42651,2,,Unsportsmanlike Cond,8540,card,,,
40256,10,1786038,y,y,90,176,3852179,424,41536,13,,violence,9880,card,5,,
40257,1,1786039,y,y,57,176,3846613,296,96398,1,,violence,8686,card,,,
40258,2,1786039,y,y,58,176,3846620,298,33640,1,,violence,8533,card,,,
40259,1,1786040,y,y,38,505,3848023,367,166595,0,,Unsportsmanlike Cond,7943,card,,,
40260,2,1786040,y,y,50,70,3848411,384,248453,2,,,9885,card,,,
40261,3,1786040,y,y,87,70,3848574,423,73024,1,,,7943,card,,,
40262,4,1786040,y,y,90,505,3848593,428,24235,3,,Unsportsmanlike Cond,9885,card,3,,
40263,5,1786040,r,r,90,507,3848611,433,42645,11,,Unsportsmanlike Cond,9885,card,6,,
40264,1,1786041,y,y,13,70,3850297,324,24791,1,,,9804,card,,,
40265,2,1786041,y,y,36,73,3850792,345,179791,1,,serious_fouls,8600,card,,,
40266,3,1786041,y,y,43,70,3850978,357,362113,1,,,9804,card,,,
40267,4,1786041,y,y,66,70,3851643,395,188652,3,,,8600,card,,,
40268,5,1786041,y,y,88,70,3852026,422,2805,3,,,9804,card,,,
40269,1,1786043,y,y,13,70,3878408,53,362119,2,,,9880,card,,,
40270,2,1786043,r,r,30,63,3878784,94,213299,2,,serious_fouls,9880,card,,,
40271,3,1786043,y,y,36,70,3878928,116,37537,1,,,9880,card,,,
40272,4,1786043,y,y,53,70,3879447,175,42388,2,,,8636,card,,,
40273,5,1786043,y,y,61,70,3879577,200,96646,2,,,9880,card,,,
40274,6,1786043,y,y,86,505,3879943,283,237623,1,,Unsportsmanlike Cond,9880,card,,,
40275,7,1786043,y,y,89,70,3879999,290,42420,1,,,9880,card,,,
40276,1,1786044,y,y,15,73,3875748,44,42437,1,,serious_fouls,8533,card,,,
40277,2,1786044,y,y,21,70,3875875,67,30928,1,,,10233,card,,,
40278,3,1786044,y,y,27,73,3875978,91,15732,1,,serious_fouls,8533,card,,,
40279,4,1786044,y,y,30,70,3876031,100,72518,3,,,10233,card,,,
40280,5,1786044,y,y,54,70,3876727,223,41329,1,,,10233,card,,,
40281,6,1786044,y2,y2,73,26,3876990,383,15732,2,,,8533,card,,,
40282,7,1786044,y,y,88,73,3877129,356,45413,1,,serious_fouls,8533,card,,,
40283,1,1786045,y,y,37,70,3867581,184,41688,3,,,8534,card,,,
40284,2,1786045,y,y,52,77,3867820,213,192079,1,,shirt_pull,8529,card,,,
40285,3,1786045,y,y,63,70,3868087,368,39722,3,,,8534,card,,,
40286,4,1786045,y,y,86,73,3868552,365,150395,3,,serious_fouls,8529,card,,,
40287,1,1786046,y,y,50,70,3876607,143,30920,2,,,8540,card,,,
40288,2,1786046,y,y,61,203,3876807,184,41890,1,,emergency_brake,9885,card,,,
40289,3,1786046,y,y,79,70,3877022,235,49939,1,,,9885,card,,,
40290,1,1786047,y,y,25,70,3878687,63,185925,1,,,8543,card,,,
40291,2,1786047,y,y,27,70,3878740,77,362113,3,,,9804,card,,,
40292,3,1786047,y,y,66,70,3879681,183,30638,2,,,8543,card,,,
40293,1,1786048,y,y,40,70,3880603,98,155066,5,,,8535,card,,,
40294,2,1786048,y,y,61,643,3880774,151,30905,0,,advantage,8564,card,,,
40295,3,1786048,y,y,79,643,3880874,253,30598,0,,advantage,8564,card,,,
40296,4,1786048,y,y,88,73,3880925,224,38458,1,,serious_fouls,8535,card,,,
40297,1,1786049,y,y,24,73,3878669,98,282775,1,,serious_fouls,9875,card,,,
40298,2,1786049,y,y,55,73,3879491,217,168727,1,,serious_fouls,9876,card,,,
40299,1,1786050,y,y,23,73,3870448,87,154264,1,,serious_fouls,10167,card,,,
40300,2,1786050,y,y,40,73,3870765,152,41892,2,,serious_fouls,10167,card,,,
40301,3,1786050,y,y,45,73,3870864,172,27679,1,,serious_fouls,10167,card,,,
40302,4,1786050,y,y,25,25,3870958,183,39170,0,,stall_time,7943,card,,,
40303,5,1786050,y,y,58,129,3871214,243,73024,1,,hands,7943,card,,,
40304,6,1786050,y,y,90,77,3871619,363,268261,9,,shirt_pull,10167,card,4,,
40305,1,1786051,y,y,28,70,3872622,79,30682,1,,,8686,card,,,
40306,2,1786051,y,y,36,70,3872735,109,181995,1,,,9882,card,,,
40307,3,1786051,y,y,59,505,3873150,192,103266,6,,Unsportsmanlike Cond,8686,card,,,
40308,4,1786051,y,y,69,70,3873228,231,35712,3,,,8686,card,,,
40309,5,1786051,y,y,90,70,3873379,288,27702,2,,,9882,card,,,
40310,1,1786052,y,y,43,70,3876290,154,39450,2,,,8600,card,,,
40311,2,1786052,y,y,76,70,3876995,249,267863,2,,,8600,card,,,
40312,3,1786052,y,y,88,70,3877114,286,27671,5,,,8524,card,,,
40313,1,1786053,y,y,10,70,3887111,24,94326,1,,,8524,card,,,
40314,2,1786053,y,y,45,70,3887768,112,187017,1,,,9875,card,,,
40315,3,1786053,y,y,63,505,3888190,180,27671,1,,Unsportsmanlike Cond,8524,card,,,
40316,4,1786053,y,y,65,70,3888251,298,42650,2,,,8524,card,,,
40317,5,1786053,y,y,67,70,3888288,204,46104,4,,,9875,card,,,
40318,6,1786053,y2,y2,83,26,3888624,248,27671,1,,,8524,card,,,
40319,7,1786053,y,y,90,70,3888792,280,39726,11,,,8524,card,2,,
40320,1,1786054,y,y,5,70,3886990,27,210704,1,,,8529,card,,,
40321,2,1786054,y,y,9,70,3887057,40,30905,1,,,8564,card,,,
40322,3,1786054,y,y,56,70,3888036,187,77741,4,,,8564,card,,,
40323,4,1786054,y,y,80,70,3888520,254,192079,2,,,8529,card,,,
40324,5,1786054,y,y,90,70,3888725,286,71768,3,,,8529,card,,,
40325,1,1786055,y,y,17,70,3887226,52,196169,2,,,8535,card,,,
40326,2,1786055,y,y,52,70,3887971,191,422685,1,,,8600,card,,,
40327,3,1786055,y,y,60,70,3888117,216,178955,3,,,8535,card,,,
40328,4,1786055,y,y,67,70,3888263,242,195190,2,,,8600,card,,,
40329,5,1786055,y,y,55,70,3888814,316,188652,4,,,8600,card,,,
40330,1,1786056,y,y,16,73,3887212,59,49543,4,,serious_fouls,9885,card,,,
40331,2,1786056,y,y,44,73,3887727,132,49939,1,,serious_fouls,9885,card,,,
40332,3,1786056,y,y,58,129,3888046,178,41884,3,,hands,9885,card,,,
40333,4,1786056,y,y,73,77,3888352,231,41329,3,,shirt_pull,10233,card,,,
40334,5,1786056,y,y,88,73,3888643,276,41655,1,,serious_fouls,10233,card,,,
40335,6,1786056,y,y,90,203,3888726,292,30474,4,,emergency_brake,9885,card,2,,
40336,1,1786057,y,y,22,70,3889743,59,317717,1,,,8543,card,,,
40337,2,1786057,y,y,26,70,3889750,69,173609,1,,,9876,card,,,
40338,3,1786057,y2,y2,68,26,3889872,214,185925,2,,,8543,card,,,
40339,4,1786057,y,y,77,70,3889895,246,38393,3,,,8543,card,,,
40340,5,1786057,y,y,88,203,3889921,277,500602,3,,emergency_brake,9876,card,,,
40341,6,1786057,y,y,50,70,3889941,300,185925,0,,,8543,card,,,
40342,1,1786058,y,y,21,203,3887337,61,24793,2,,emergency_brake,9882,card,,,
40343,2,1786058,y,y,23,70,3887374,69,239219,4,,,8636,card,,,
40344,3,1786058,y,y,49,70,3887914,154,27702,1,,,9882,card,,,
40345,4,1786058,y,y,81,203,3888584,270,49970,2,,emergency_brake,8636,card,,,
40346,1,1786059,y,y,53,70,3887992,195,39273,2,,,8533,card,,,
40347,2,1786059,y,y,55,70,3888043,216,325916,2,,,8540,card,,,
40348,3,1786059,y,y,62,70,3888164,229,42651,3,,,8540,card,,,
40349,1,1786060,y,y,13,70,3887175,60,11560,0,,,9880,card,,,
40350,2,1786060,y,y,75,70,3888391,222,154249,2,,,8686,card,,,
40351,1,1786061,y,y,19,70,3885294,61,206322,1,,,8534,card,,,
40352,2,1786061,y,y,28,70,3885337,102,30284,1,,,8534,card,,,
40353,3,1786061,y,y,44,70,3885390,154,199833,3,,,7943,card,,,
40354,4,1786061,y,y,75,70,3885504,253,212643,1,,,8534,card,,,
40355,5,1786061,y,y,89,70,3885548,303,73024,3,,,7943,card,,,
40356,1,1786062,y,y,20,77,3887252,67,33816,0,,shirt_pull,10167,card,,,
40357,2,1786062,y,y,30,73,3887471,388,150670,4,,serious_fouls,9804,card,,,
40358,3,1786062,y,y,59,73,3888057,390,41666,3,,serious_fouls,10167,card,,,
40359,4,1786062,y,y,74,129,3888372,294,150389,3,,hands,10167,card,,,
40360,5,1786062,r,r,75,66,3888827,377,42435,0,,verbal_abuse,10167,card,,,
40361,1,2060255,y,y,53,70,4708845,466,42437,0,,,8533,card,,,
40362,2,2060255,y,y,65,70,4709175,335,212645,1,,,8534,card,,,
40363,3,2060255,y,y,77,70,4709512,467,57123,0,,,8533,card,,,
40364,1,2060256,y,y,9,70,4707547,51,244963,2,,,8564,card,,,
40365,2,2060256,y,y,31,70,4708114,180,113318,1,,,8535,card,,,
40366,3,2060256,y2,y2,36,26,4708238,226,244963,3,,,8564,card,,,
40367,4,2060256,y,y,36,79,4708244,321,127460,4,,verbal_abuse,8564,card,,,
40368,5,2060256,y,y,45,203,4708439,262,147951,3,,emergency_brake,8535,card,,,
40369,6,2060256,y,y,55,70,4708967,338,362195,2,,,8564,card,,,
40370,7,2060256,y,y,59,70,4709048,353,414245,0,,,8535,card,,,
40371,1,2060257,y,y,45,505,4708455,312,267911,5,,Unsportsmanlike Cond,9804,card,1,,
40372,2,2060257,y,y,75,70,4709457,532,253088,2,,,9804,card,,,
40373,3,2060257,y,y,90,70,4709842,631,181921,1,,,9891,card,,,
40374,4,2060257,y,y,90,70,4709978,676,182715,17,,,9891,card,5,,
40375,1,2060258,y,y,33,70,4698117,189,184520,4,,,9876,card,,,
40376,2,2060258,y,y,51,70,4698640,273,42491,2,,,9876,card,,,
40377,3,2060258,y,y,87,70,4699003,465,22337,3,,,8686,card,,,
40378,1,2060259,y,y,36,70,4708242,196,30991,2,,,8636,card,,,
40379,2,2060259,y,y,46,70,4708730,274,29587,4,,,8524,card,,,
40380,3,2060259,y,y,66,70,4709282,378,49940,2,,,8524,card,,,
40381,4,2060259,y2,y2,71,26,4709428,403,49940,2,,,8524,card,,,
40382,5,2060259,y,y,82,70,4709883,473,35575,1,,,8524,card,,,
40383,6,2060259,y,y,90,70,4710012,533,566753,16,,,8636,card,5,,
40384,1,2060260,y,y,15,70,4705701,91,195190,0,,,8600,card,,,
40385,2,2060260,y,y,35,70,4706064,209,179791,1,,,8600,card,,,
40386,3,2060260,y,y,39,70,4706143,236,42645,4,,,9885,card,,,
40387,4,2060260,y,y,81,70,4706842,547,476771,0,,,8600,card,,,
40388,1,2060261,y,y,54,70,4701367,291,39376,1,,,9857,card,,,
40389,2,2060261,y,y,68,70,4701531,366,463301,2,,,8543,card,,,
40390,3,2060261,y,y,90,70,4701744,465,43341,3,,,8543,card,1,,
40391,1,2060262,y,y,29,70,4708081,523,42434,1,,,8540,card,,,
40392,2,2060262,y,y,90,70,4709925,479,39284,4,,,10233,card,1,,
40393,1,2060263,y,y,14,70,4707631,75,414856,1,,,208931,card,,,
40394,2,2060263,y,y,36,70,4708214,186,74305,1,,,208931,card,,,
40395,3,2060263,y,y,66,70,4709238,329,182606,1,,,208931,card,,,
40396,4,2060263,y,y,72,70,4709381,352,39643,0,,,9882,card,,,
40397,5,2060263,y,y,76,70,4709494,374,610668,1,,,9882,card,,,
40398,6,2060263,y2,y2,82,26,4709644,410,610668,0,,,9882,card,,,
40399,1,2060264,y,y,4,70,4707372,48,74034,2,,,7943,card,,,
40400,2,2060264,y,y,18,70,4707760,128,177837,1,,,9875,card,,,
40401,3,2060264,y,y,39,70,4708246,207,41688,2,,,9875,card,,,
40402,4,2060264,y,y,45,70,4708379,243,364520,1,,,7943,card,,,
40403,5,2060264,y,y,57,70,4708868,331,41497,1,,,7943,card,,,
40404,6,2060264,y,y,86,70,4709651,475,195199,1,,,7943,card,,,
40405,1,2060444,y,y,11,73,4963880,117,38393,1,,serious_fouls,8543,card,,,
40406,2,2060444,y,y,31,73,4964287,237,317717,3,,serious_fouls,8543,card,,,
40407,3,2060444,y,y,65,73,4965058,432,41879,1,,serious_fouls,8524,card,,,
40408,4,2060444,y,y,72,73,4965188,468,42650,1,,serious_fouls,8524,card,,,
40409,5,2060444,y,y,74,73,4965218,486,66890,3,,serious_fouls,8543,card,,,
40410,6,2060444,y,y,90,77,4965535,564,463301,6,,shirt_pull,8543,card,2,,
40411,1,2060445,y,y,39,70,4962142,135,214972,3,,,8636,card,,,
40412,2,2060445,y,y,54,70,4962242,202,33888,0,,,8636,card,,,
40413,3,2060445,y2,y2,61,26,4962268,228,33888,1,,,8636,card,,,
40414,4,2060445,y,y,87,70,4962343,307,74009,1,,,9857,card,,,
40415,1,2060446,y,y,45,70,4964565,354,27708,3,,,9891,card,,,
40416,2,2060446,y,y,45,70,4964588,360,80126,6,,,208931,card,1,,
40417,3,2060446,y2,y2,72,196,4965201,520,27708,1,,violence,9891,card,,,
40418,4,2060446,r,r,72,67,4965202,525,39447,0,,violence,208931,card,,,
40419,5,2060446,y,y,75,70,4965246,540,182606,9,,,208931,card,,,
40420,6,2060446,y,y,82,70,4965360,572,33706,1,,,9891,card,,,
40421,7,2060446,y,y,87,70,4965454,594,18880,4,,,208931,card,,,
40422,1,2060447,y,y,16,70,4963962,144,97789,1,,,9876,card,,,
40423,2,2060447,y,y,30,70,4964243,225,41329,4,,,9876,card,,,
40424,3,2060447,y,y,37,78,4964403,543,38433,1,,kicked_ball_away,8535,card,,,
40425,4,2060447,y,y,39,70,4964437,307,41629,1,,,9876,card,,,
40426,5,2060447,y,y,49,73,4964774,383,38699,1,,serious_fouls,8535,card,,,
40427,6,2060447,y,y,72,70,4965147,459,42491,0,,,9876,card,,,
40428,7,2060447,y,y,90,70,4965482,528,184520,4,,,9876,card,,,
40429,1,2060448,y,y,50,70,4964865,371,27731,1,,,8533,card,,,
40430,2,2060448,y,y,58,505,4964953,408,26223,1,,Unsportsmanlike Cond,8533,card,,,
40431,1,2060450,y,y,38,70,4964413,248,401343,1,,,8600,card,,,
40432,2,2060450,y,y,54,70,4964764,313,49866,1,,,8600,card,,,
40433,3,2060450,y,y,74,70,4965144,407,401095,1,,,8600,card,,,
40434,4,2060450,y,y,90,203,4965428,494,71466,1,,emergency_brake,8686,card,1,,
40435,1,2060451,y,y,21,70,4966940,72,41865,1,,,8534,card,,,
40436,2,2060451,y,y,41,643,4967038,136,181995,2,,advantage,9882,card,,,
40437,3,2060451,y,y,53,70,4967105,188,612212,0,,,8534,card,,,
40438,4,2060451,y,y,65,78,4967136,236,196484,1,,kicked_ball_away,9882,card,,,
40439,5,2060451,y,y,72,70,4967158,273,192842,0,,,8534,card,,,
40440,6,2060451,y2,y2,88,26,4967208,349,612212,2,,,8534,card,,,
40441,7,2060451,y,y,90,25,4967222,379,178732,7,,stall_time,8534,card,1,,
40442,1,2060452,y,y,4,70,4963870,103,41884,0,,,9885,card,,,
40443,2,2060452,y,y,13,70,4963935,138,41497,2,,,7943,card,,,
40444,3,2060452,y,y,18,70,4964009,158,421786,1,,,9885,card,,,
40445,4,2060452,y2,y2,39,26,4964442,298,41884,1,,,9885,card,,,
40446,5,2060452,y,y,60,70,4964984,471,414788,0,,,7943,card,,,
40447,6,2060452,y,y,68,70,4965073,503,364520,2,,,7943,card,,,
40448,7,2060452,y,y,77,79,4965233,547,248453,0,,verbal_abuse,9885,card,,,
40449,8,2060452,y,y,82,70,4965307,574,32769,1,,,7943,card,,,
40450,9,2060452,y,y,90,70,4965547,630,195199,10,,,7943,card,5,,
40451,1,2060453,y,y,55,129,4964824,473,362113,1,,hands,9804,card,,,
40452,2,2060453,y,y,69,73,4965120,562,39419,1,,serious_fouls,9804,card,,,
40453,3,2060453,y,y,81,129,4965325,625,164029,5,,hands,10233,card,,,
40454,1,2060464,y,y,13,70,4981225,57,199833,1,,,9857,card,,,
40455,2,2060464,y,y,31,70,4981534,149,210932,1,,,8524,card,,,
40456,3,2060464,y,y,40,203,4981724,216,447488,2,,emergency_brake,9857,card,,,
40457,4,2060464,y,y,47,203,4982139,286,24793,1,,emergency_brake,9857,card,,,
40458,5,2060464,y,y,53,508,4982319,327,167634,0,,Removing Shirt,9857,card,,,
40459,6,2060464,y,y,77,70,4982809,453,500502,0,,,9857,card,,,
40460,7,2060464,y,y,80,70,4982858,476,49940,0,,,8524,card,,,
40461,8,2060464,y,y,90,79,4983085,516,35575,0,,verbal_abuse,8524,card,,,
40462,1,2060465,y,y,6,70,4981070,70,24516,4,,,9876,card,,,
40463,2,2060465,y,y,14,70,4981237,156,182606,1,,,208931,card,,,
40464,3,2060465,y,y,35,643,4981594,298,111739,1,,advantage,208931,card,,,
40465,4,2060465,y,y,38,70,4981653,313,97789,2,,,9876,card,,,
40466,5,2060465,y,y,72,70,4982686,524,39440,1,,,9876,card,,,
40467,1,2060466,y,y,38,70,4987276,167,18823,1,,,9882,card,,,
40468,2,2060466,y,y,41,70,4987300,179,39304,1,,,8533,card,,,
40469,3,2060466,y,y,59,70,4987513,261,39487,3,,,8533,card,,,
40470,4,2060466,y,y,69,78,4987598,316,42437,2,,kicked_ball_away,8533,card,,,
40471,5,2060466,y,y,73,70,4987644,321,39422,1,,,9882,card,,,
40472,1,2060467,y,y,28,70,4979705,119,415501,1,,,9891,card,,,
40473,1,2060468,y,y,37,70,4981617,249,301023,1,,,10233,card,,,
40474,2,2060468,y,y,83,505,4982901,554,671159,0,,Unsportsmanlike Cond,10233,card,,,
40475,3,2060468,y,y,85,70,4982953,570,172899,2,,,9875,card,,,
40476,4,2060468,y,y,90,70,4983083,613,134236,5,,,10233,card,1,,
40477,5,2060468,y,y,90,70,4983116,627,215584,11,,,9875,card,3,,
40478,1,2060469,y,y,59,70,4978436,328,41199,1,,,8636,card,,,
40479,2,2060469,y,y,69,25,4978536,381,42422,3,,stall_time,8636,card,,,
40480,3,2060469,y,y,41,79,4978592,401,96398,2,,verbal_abuse,8686,card,,,
40481,4,2060469,y2,y2,73,202,4978593,509,96398,2,,hands,8686,card,,,
40482,5,2060469,y,y,77,25,4978621,425,30991,5,,stall_time,8636,card,,,
40483,6,2060469,y,y,90,129,4978720,479,155738,2,,hands,8636,card,1,,
40484,7,2060469,y,y,90,79,4978752,499,210111,10,,verbal_abuse,8686,card,4,,
40485,1,2060470,y,y,21,70,4974497,141,213366,3,,,9804,card,,,
40486,2,2060470,y,y,27,70,4974568,183,213501,2,,,9885,card,,,
40487,3,2060470,y,y,21,505,4974688,250,39419,4,,Unsportsmanlike Cond,9804,card,,,
40488,4,2060470,y,y,38,70,4974715,258,195413,1,,,9804,card,,,
40489,5,2060470,y,y,77,70,4975351,576,244811,0,,,9804,card,,,
40490,6,2060470,y,y,81,505,4975397,609,248453,1,,Unsportsmanlike Cond,9885,card,,,
40491,7,2060470,y,y,90,70,4975528,662,267911,1,,,9804,card,,,
